PLS3	XLD
FAM92A	AR
NDRG1	AR
LPP	AD
FARSB	AR
GJA1	AD,AR
PSNP2	AD
MIP	AD
SPAG1	AR
MINPP1	AD
H6PD	AR
SLC25A4	AD,AR
TREH	AR
LTBP4	AR
BLM	AR
LRRC56	AR
COA7	AR
PRDM8	AR
TXNL4A	AR
DRC1	AR
MYL3	AD
HAL	AR
NIDDM3	AD
PMVK	AD
SC5D	AR
TTPA	AR
IRF1	U
NUP133	AR
PGK1	XLR
TUBB4B	AD
RNASEH2A	AR
SCNN1A	AR,AD
MEFV	AR,AD
CHRDL1	XLR
KL	AR
MCEE	AR
CHD3	AD
TCOF1	AD
MRPS16	AR
ANC	AD
GARS	AD
MTR	AR
TRAPPC9	AR
LDLRAP1	AR
SEC63	AD
FAM65B	AR
ACP2	AR
BFIS1	AD
POC1A	AR
IL10RB	AR
ERCC2	AR
TPM1	AD
SMPD1	AR
LIPN	AR
ERCC3	AR
SLC26A2	AR
PUM1	AD
HPS4	AR
SLC3A1	AD
ATP7A	XLR
MCMDC1	AR
VCL	AD
SIPA1L3	AR
MYH11	AD
CMTX2	XLR
MTP	AR
HFM	AD
SCZD1	AD
ELP4	AD
SERPINB8	AR
CIITA	AR
GPR179	AR
BLVRA	AD
MPDZ	AR
KCNC1	AD
SELE	U
ELN	AD
MED13L	AD
KDF1	AD
NFKB1	AD
SHANK3	AD
SMAD3	AD
MYMY1	AR
TEX14	AR
PLEKHG5	AR
CAMK2A	AR,AD
ABCG2	AD
COQ7	AR
ELP1	AR
CXORF56	XL
FANCC	AR
GLRB	AR
CCDC151	AR
NDUFAF5	AR
SYCP3	AD
GCNT2	AR,AD
OSGEP	AR
MTTE	U
PMP22	AD
ARID1A	AD
PHKA2	XLR
NBN	AR
PRPS1	XLR,XL
MTTC	U
USH3A	AR
FZD4	AD
EMC1	AR
HPRT1	XLR
SCZD2	AD
NIPBL	AD
TSC2	AD
LHX4	AD
EDN3	AD
IFT74	AR
CBFB	AD
WS2B	AD
RP1	AD
SERPINF2	AR
ANKRD26	AD
SIK3	AR
SLFN14	AD
NOTCH1	AD
SCAPER	AR
SKIV2L	AR
UROC1	AR
ENFL2	AD
PKDTS	AD
APC2	AR
SLC52A2	AR
ATXN10	AD
RAB39B	XLR
DFNB40	AR
TBX2	AD
LONP1	AR
DNASE1L3	AR
PACD	AD
CLDN19	AR
OVOL2	AD
TPO	AR
MED17	AR
DNAL1	AR
FGA	AR,AD
COPB2	AR
OFD1	XLR,XLD
CARD14	AD
SPINK2	AR
CUX2	AD
CHRNA2	AD
TRMT5	AR
TMEM231	AR
HPCA	AR
CLPX	AD
TECTA	AR,AD
ATP7B	AR
KRT3	AD
DIS3L2	AR
COL10A1	AD
STIL	AR
ERLIN2	AR
FUT1	AR
CFD	AR
DDHD2	AR
ATP6V1A	AD,AR
GLB	AR
GUCY1A1	AR
ACRPS	AD
PEPD	AR
RNF125	AD
BHLHA9	AR
SPG20	AR
MS4A2	AD
UQCC2	AR
HTC1	AD
AGPAT2	AR
ACP33	AR
ABCA3	AR
KTWS	U
HBG1	AD
KBTBD13	AD
GDF1	AD,AR
HYT1	U
SPG11	AR
PTCH2	AD
SLC25A19	AR
CTNNA3	AD
LINS1	AR
SETD2	AD
TRH	AR
DCN	AD
TRIP4	AR
TNF	AD
SLC25A32	AR
NDUFAF6	AR
NDUFV3	AR
ALX4	AD,AR
FOXN1	AR
TTC37	AR
SLC26A8	AD
NPC2	AR
CCL2	AD
CHRM3	AR
MMVP3	AD
ZFHX2	AD
PPM2C	AR
NOBOX	AD
TSR2	XLR
KIF1A	AR,AD
PCNT2	AR
ENUR1	AD
RDH12	AD
ADH1C	AD
CECR1	AR
GLC1P	AD
C10ORF2	AR,AD
PLOD	AR
CASK	XLD
DFNA51	AD
DOCK2	AR
GCSH	AR
CTNND1	AD
NAGLU	AR,AD
CACNB4	AD
AUTS8	U
C8ORF38	AR
MTCO1	AR
MDCMP	AR
MYP1	XLR
TBC1D7	AR
WDR19	AR
DLEC1	U
BLOC1S6	AR
SMG9	AR
SMO	U
FGF14	AD
PI4KA	AR
VIM	AD
DDH2	AD
MAPRE2	AD
SP110	AR
MBTPS2	XLR
BCL11B	AD
GATA5	AD
BRCA2	AR,AD
CDAN1	AR
ALG8	AD,AR
FAM20A	AR
B3GALNT2	AR
CASQ2	AR
DVL	AD
KIF1BP	AR
SLC11A2	AR
XPA	AR
GLI1	AR
CARD9	AR
FANCB	XLR
MR1	AD
SUCLG1	AR
DYX2	AD
GNA11	AD
FOXRED1	AR
PDHX	AR
VWA3B	AR
NPRL2	AD
NUP155	AR
GJB6	AR,AD
LMPH1B	AD
GATA2	AD
CYP2C	AR
TCF7L2	AD
HOXA11	AD
UNG	AR
SHOX	AR,AD
MAK	AR
CTPS1	AR
MRX88	XL
LPA	AD
CACNA2D4	AR
GNAS1	AD
C15orf41	AR
ZSWIM6	AD
G6PC	AR
FOXP2	AD
SMARCD2	AR
AQP2	AD
AARS	AD,AR
MYRF	AD
LOXHD1	AR
WASHC4	AR
PLIN1	AD
FGFR2	AD
LHFPL5	AR
ASPM	AR
RMND1	AR
KRT74	AD,AR
SAMHD1	AR,AD
PAX9	AD
ORP1	AD
RB1CC1	AD
GNS	AR
ESR2	AD
ITCH	AR
PTLS	U
XDH	AR
ITGA2	AD
ANGPTL4	AD
MCOP1	AR
LRP4	AR,AD
SLC9A3	AR
NLRP7	AR
CHIT	AR
TXNRD2	AR
HMCN1	AD
LZTS1	U
DFNA53	AD
JAG1	AD
RUBCN	AR
IL1RAPL1	XLR
FMO3	AR
APOPT1	AR
PMFBP1	AR
NAFLD2	U
RETREG1	AR
IFNGR1	AD,AR
MENOQ1	XLD
SCN11A	AD
IRS1	AD
DES	AD
BMPER	AR
ALOX12B	AR
PKLR	AD,AR
AVP	AD
MKS1	AR
STRC	AR
SFTPA2	AD
ZNF644	AD
TH	AR
NSDHL	XLR,XLD
PSTPIP1	AD
CCAL1	AD
TBX22	XL
IFT27	AR
PORCN	XLD
ZC4H2	XLR
ECA1	AD
CRIPT	AR
CMD1B	AD
SASS6	AR
COX6B1	AR
BFSP2	AD
TYS	AD
CFHR3	AD,AR
ACKR1	AD,AR
FASLG	AD
CD3G	AR
EMD	XLR
ITGB4	AR,AD
DCR	U
MIFT	AR
MYL2	AD
COL2A1	AD
DLL4	AD
CHD2	AD
TFAP2B	AD
PRSS2	AD
TRPA1	AD
PIGT	AD,AR
CYCS	AD
IARS2	AR
TAT	AR
USH1G	AR
SLC22A4	U
WAC	AD
FLG2	AR
AMPD3	AR
PUS1	AR
AMH	AR
IL10	U
CREBBP	AD
SLC7A9	AD
SLC22A5	AR
ICR1	AD
METTL23	AR
IRF2BP2	AD
STXBP1	AD
IL6	AD,AR
HSD11B1	AD
DFNB51	AR
MEIS2	AD
WDR34	AR
FUCA1	AR
PRPF3	AD
AHI1	AR
SFXN4	AR
KISS1R	AR,AD
SAMD12	AD
AA1	U
BCAM	AR
PBC1	AD
FLT3	AD
LGI1	AD
SPG7	AR
XRCC1	AR
STT3A	AR
KRT71	AD
C5orf42	AR
BICD2	AD
TFRC	AR
GCDH	AR
C12ORF57	AR
NCSTN	AD
OAS1	AR
LOX	AD
NPR2	AR,AD
SIL1	AR
GANAB	AD
SLC7A14	AR
GRIN2A	AD
BBS9	AR
MCM9	AR
ADAMTS13	AR
APOA5	AD
PDE3A	AD
TNFRSF4	AR
KAT6A	AD
HDL3	AR
DRAM2	AR
PHB	AD
CHCHD2	AD
DMP1	AR
RPL18	AD
HPE1	AD
DYSF	AR
COL4A5	XL,XLD
PEX26	AR
SLC24A4	AR
MLC1	AR
BARD1	AD
COL17A1	AR,AD
RPS27	AD
TMEM165	AR
C19ORF12	AR
CASC5	AR
ACOX1	AR
KPTN	AR
ABCB7	XLR
PIP5K1C	AR
AGA	AR
HS6ST1	AD
SNAP25	AD
HNRNPK	AD
PAX1	AR
LPL	AR,AD
MYP18	AR
TCTN3	AR
SLCO1B1	U
LIPC	AR,AD
THPO	AD
ELOVL5	AD
TGFBI	AD
PTHR1	AD,AR
CCDC11	AR
CACNA1H	AD
AKT3	AD
CRYM	AD
ZBTB16	AR
ALDH3A2	AR
ZNF513	AR
FGD4	AR
NUBPL	AR
GALT	AR
EEF1A2	AD
RAX	AR
RCHTS	AR
GMPPA	AR
NEK2	AR
NDUFAF4	AR
HSD11B2	AR
CNBP	AD
VSX1	AD
DGCR2	AD
MICU1	AR
KRT5	AR,AD
SIK1	AD
CDKN2A	AD
ZDHHC15	XLD
PROM1	AR,AD
BRCA1	AR,AD
IRX5	AR
DMGDH	AR
CTSK	AR
NPHP3	AR
NDUFA6	AR
ZNF335	AR
IDS	XLR
PLD3	AD
CSTA	AR
RFXAP	AR
C10ORF11	AR
D2HGDH	AR
AP3D1	AR
ZFYVE26	AR
ETFA	AR
MYP8	U
TM4SF20	AD
CMT2H	AR
IGAD1	AD
MGR4	AD
USB1	AR
FAM134B	AR
MTCO2	AR
ACADSB	AR
DDX59	AR
SLITRK1	AD
CNTNAP1	AR
SETX	AD,AR
MOG	AD
CD79B	AR
ZBTB18	AD
TNFRSF10B	AR
C21ORF2	AR
DMPK	AD
EXT1	AR,AD
CENPJ	AR
GTS	AD
ERCC6L2	AR
NOD2	AD
ARHGEF10	AD
SNORD118	AR
DYNC2H1	AR
SMC1A	XLD
EXOSC3	AR
PRPF31	AD
ANO5	AD,AR
GAN	AR
IFNAR2	AR
F7	AR
F13A1	AR,AD
FHL1	XLD,XL,XLR
RIT1	AD
SCZD10	AD
DYRK1B	AD
CDKAL1	AD
NTN1	AD
ENDO1	AR
BCKDHB	AR
DNAAF5	AR
EGLN1	AD
MMADHC	AR
SCN4A	AD,AR
BICC1	AD
HAD	AR
PLOD3	AR
SPATA5	AR
TNFRSF1A	AD
DARS2	AR
MPDU1	AR
TGM6	AD
POU1F1	AD
PIGA	XLR
ANO10	AR
HNF1A	AR,AD
TIMMDC1	AR
TIMP3	AD
COD2	XL
EBP	XLD,XLR
PPP2R5D	AD
VWF	AD,AR
ANLN	AD
MYP10	U
NALP7	AR
NECTIN1	AR
RELN	AD,AR
RTN4IP1	AR
KHDC3L	AR
ECE1	AD
BGN	XL,XLR
GREM2	AD
GUSB	AR
PARK21	AD
RNPC3	AR
COQ4	AR
SFRP4	AR
HBHR	AD
BBS1	AR
TAM	U
FTSJ1	XLR
WDR81	AR
HPCQTL19	U
LAMP2	XLD
IL1RN	AR,AD
SETBP1	AD
NGLY1	AR
HNRNPDL	AD
PDHA1	XLD
DRPLA	AD
RPSA	AD
UQCRQ	AR
NRL	AD
CLDN14	AR
MRAP2	AD
MCDR3	AD
CRX	AD
SLC34A2	AR
PCAP	U
NEFH	AD
CEP63	AR
ACTG1	AD
IRF3	AD
FAM111A	AD
ST3GAL5	AR
ACPT	AR
TMEM15	AR
ELANE	AD
AGBL1	AD
CCDC28B	AR
ICK	AR,AD
AGPS	AR
IGHMBP2	AR
BRPF1	AD
RMD1	AD
ABCA12	AR
TBR1	AD
DFNA59	AD
CFP	XLR
FDPS	AD
SCZD3	AD
ERAL1	AR
DFNA54	AD
ZC3H14	AR
TWIST1	AD
STAC3	AR
NSMCE3	AR
REN	AD,AR
SLC6A19	AD,AR
RAB33B	AR
LRRC8A	AD
ATOD1	AD
NT5C3A	AR
DBT	AR
TSPAN12	AD
NLRP1	AD
AP4M1	AR
ROR1	AR
FGF9	AD
SYCE1	AR
NPRL3	AD
SKI	AD
TUBA8	AR
HIP1	U
ORC1	AR
C1QB	AR
PIK3R5	AR
SLC6A5	AD
SDR9C7	AR
TOP3A	AR
MASS1	AD
MYO6	AD,AR
PCCB	AR
CNA1	AD
GPAA1	AR
SEMA3A	AD
PIKFYVE	AD
TRPM4	AD
OPLAH	AR
GNASAS	AD
STK11	AD
RNF43	AD
SLC2A2	AR,AD
MRT29	AR
HSPD1	AD,AR
SERPINA6	AD
ADFN	XL
ERCC1	AR
UROS	AR
MRPL3	AR
TLR3	AD
TLR5	AD
TLR7	AD
GPRASP2	XLR
ABCC9	AD
FIG4	AR,AD
RASGRP2	AR
SLCO1B3	U
EML1	AR
HOXA13	AD
PRNP	AD
EJM2	AR
PIBF	AR
OPA8	AD
NEB	AR
EXPH5	AR
IL1RAPL	XLR
TWNK	AR,AD
RAB27A	AR
TCBE	AR
FKTN	AR
ITF43	AR
RYR1	AD,AR
EIF3F	AR
HSPG2	AR
EPX	AR
IVD	AR
TGM1	AR
ADSSL1	AR
DSG2	AD
SRXY10	AD
TBG	XL
KMT2C	AD
XPC	AR
UNC80	AR
DFNA43	AD
BCOR	XLD
PKD2	AD
NEUROG3	AR
DURS1	AD
RNASEL	AD
CRYGC	AD
ATP2C1	AD
INVS	AR
IQCE	AR
RAX2	AD
HMBS	AD
TRIM36	AR
DSPS	AD
LRIT3	AR
ACTA2	AD
MBL2	AD
TRAF3IP1	AR
CLCN1	AR,AD
LAMA1	AR
COPA	AD
LITAF	AD
PRIMPOL	AD
TGDS	AR
BEAN	AD
CIT	AR
APOC2	AR
NMTC3	AD
SUN5	AR
PEX11B	AR
FTO	AR
CLCN5	XLR
PABPN1	AD
PPP2R1B	U
NPHS1	AR
WNT3	AR
RBM12	AD
ISCU	AR
GALNS	AR
ADA2	AR
AAGAB	AD
COX10	AR
CLCF1	AR
KIAA0196	AR,AD
P4HB	AD
TKT	AR
TEC	AR
IL12B	AR
GPX4	AR
PPP1R17	AD
HIBCH	AR
NDUFA10	AR
TECR	AR
CRELD1	AD
SCA25	AD
HPRHP	AD
PER2	AD
IKBKB	AD,AR
LHB	AR
SIAT9	AR
MGS	AR
LRIG2	AR
CEP104	AR
MED12	XLR
SLC34A3	AR
SLC36A2	AD,AR
XYLT1	AR
BAX	U
BUB1B	AR,AD
ALDH18A1	AR,AD
LALL	U
PHKA1	XLR
C8orf37	AR
DLAT	AR
AAA1	AD
DAO	AD
CLA3	AR
DYT13	AD
IDUA	AR
GRD1	U
RHBDF2	AD
BMPR1A	AD
DIAPH3	AD
RNASEH1	AR
ALG10	AD
PRPF8	AD
IFT43	AR
ZNHIT3	AR
CDKL5	XLD
JPH3	AD
PTH1R	AD,AR
RECQL2	AR
KLK4	AR
SCN4B	AD
CLEC7A	AR
CYP4F22	AR
KCNA1	AD
PCNT	AR
RAB7	AD
DCAF17	AR
PAM16	AR
GNAS	AD
PUS3	AR
XRCC2	AR
SERPINI1	AD
KIF21A	AD
PRSS1	AR,AD
MCM5	AR
C2	AR
MBS2	AD
ASPN	AD
AR	XLR
GLDC	AR
NME8	AR
MFSD2A	AR
PIGN	AR
SERPINA7	XL
C6orf221	AR
ALG3	AR
TRAK1	AR
SP7	AR
ITM2B	AD
EPCAM	AR
ESCO2	AR
PTS	AR
TYR	AD,AR
NANOS1	AD
MRT4	AR
LRPPRC	AR
RECQL3	AR
NOLA2	AR
RPL35A	AD
RASSF1	U
ATR	AD,AR
GLC1M	AD
PEX3	AR
ATXN2	AD
FADD	AR
IGF2	AD
SLC25A22	AR
KCNJ10	AR
KLHL15	XLR
RPS17	AD
EJM4	AD
GUCY2D	AD,AR
SLC16A2	XL
LMNA	AD,AR
BTK	XLR
GRIN1	AD,AR
XK	XL
MAD1L1	U
KRT12	AD
CATSPER1	AR
TSEN2	AR
CFHR5	AD
TRAPPC12	AR
PSMC3IP	AR
NODAL	AD
OASD	XL
PAK3	XLR
CUL4B	XLR
CYFIP2	AD
CCND2	AD
NNO1	AD
CNGB1	AR
MSH2	AR,AD
P2RY5	AR
GCK	AD
GMPPB	AR
SDHC	AD
SPG29	AD
HPS6	AR
RNF113A	XLD
HMS1	XL
PRODH	AD,AR
CARTPT	AD
ETL2	AD
UGT1	AR
ASPH	AR
FCN3	AR
CHAMP1	AD
SHFL1	AD
TRPV6	AR
WM1	AD
SFTPA1	AD
HAAO	AR
PDK3	XLD
TBXAS1	AD,AR
CCDC114	AR
CCDC78	AD
DPF2	AD
MFRP	AR
SPG36	AD
BHLHB3	AD
FAME3	AD
BLOC1S3	AR
IHH	AR,AD
PPARG	AD
SLC17A5	AR
CRYGS	AD
AK2	AR
HAX1	AR
CEP120	AR
GRIP1	AR
PINK1	AR
IGLL1	AR
COQ6	AR
CLP1	AR
GSM1	AD
WNT10A	AR,AD
NLRP3	AD
CTBP1	AD
RSPRY1	AR
MMP19	AD
GRIN2D	AD
CCDC65	AR
PDE10A	AR,AD
PPP1R3A	AD
PFC	XLR
POMT2	AR
ANXA5	AD
HOXD13	AD
MRT9	AR
SLC5A5	AR
STAT3	AD
KIF11	AD
MARS2	AR
MAP3K1	AD
SOX3	XL,XLD
LIPH	AR
MYMK	AR
CORD1	AD
ASH1L	AD
ARSB	AR
DPH1	AR
TAF6	AR
CDH1	AD
MEF2C	AD
GLRX5	AR
UFM1	AR
RAD54L	AD
AKR1C2	AR
ADCY10	AD
CSPP1	AR
CRYBB3	AD
SLC35A3	AR
SERPINB7	AR
CA5A	AR
SCZD8	AD
FOXL2	AD
MRX77	XLR
XRCC4	AR
TMEM126A	AR
DLX4	AD
RP63	AD
PLDN	AR
LIFR	AR
SLC34A1	AR,AD
ARL6	AR
GNB3	AR
ANKS6	AR
RP29	AR
LPIN1	AR
SCNN1G	AD,AR
PDE6D	AR
LDLR	AD
DDRGK1	AR
NFKB2	AD
GRIK2	AR
MTHFD1	AR
SH3GL1	AD
FKBP10	AR
CMH21	AD
SPG34	XLR
B9D1	AR
EYS	AR
MGR12	AD
TWIST2	AR,AD
CTSC	AR
PNPLA6	AR
TNFSF7	AR
HESX1	AD
EZH2	AD
LOXL1	AD
DFNA33	AD
PKD1L1	AR
SLC24A5	AR
USP9Y	U
VPS33A	AR
HWE1	AD
EED	AD
KTCN8	AD
TKCR	XL
TUBB2A	AD
EXT3	AD
C9orf72	AD
GTPBP3	AR
BRIP1	AD
TRDN	AR
GPC3	XLR,AD
ATP6V1E1	AR
UROD	AD
MRT28	AR
ATAD1	AR
STT3B	AR
PI12	AD
MPLKIP	AR
GNB4	AD
ESRP1	AR
NGFB	AR
KIND1	AR
LSS	AR
TS2	U
TMEM107	AR
PIBF1	AR
FYCO1	AR
AGA1	AD
PSMD12	AD
MAGEL2	AD
TPK1	AR
CBL	AD
NPM1	AD
RBM10	XLR
HOMER2	AD
POU6F2	AD
ATD	AR
ATP6V1B1	AR
KCNJ13	AD,AR
RAI1	AD
SLC26A1	AR
ATOH7	AR
QDPR	AR
UBE3B	AR
C21orf59	AR
SRD5A2	AR
FLNC	AD
HDAC8	XLD
EPO	AR,AD
MET	AR,AD
TGFB2	AD
KANSL1	AD
PEX1	AR
BVES	AR
GALE	AR
KATNB1	AR
HYOU1	AR
PAX7	U
SPR	AR
COASY	AR
NSD3	AD
ITGA7	AR
PTCHD1	XLR
MAPK8IP1	AD
MYO3A	AR
SUOX	AR
APOA2	AD
GM2A	AR
TTLL5	AR
VHL	AR,AD
PRBNS	AR
ANKRD11	AD
SCN10A	AD
NADK2	AR
ETM2	AD
GNAS-AS1	AD
SEMA4A	AD,AR
CNKSR2	XL
HCRT	AD
FBN1	AD
SBDS	AR
CASR	AD,AR
SANS	AR
PIGG	AR
MAFB	AD
PGAP1	AR
ZBTB24	AR
WNT4	AD,AR
FCGR2C	AD
GAMT	AR
CFAP53	AR
TRMT10C	AR
APC	AD
PAFAH1B1	AD
SCA30	AD
IL21R	AD,AR
SH2B3	AD
CACNA1A	AD
HCN1	AD
C21orf2	AR
TRNT1	AR
YME1L1	AR
CD79A	AR
MYT1L	AD
TIMM8A	XLR
NDUFA13	AR
SLC25A46	AR
TTBK2	AD
RPIA	AR
HNFJ3	AD
CDH23	AR,AD
MRXSA	XLR
ADHD2	AD
MN1	AD
DLD	AR
DSTYK	AD,AR
KIAA1109	AR
EDS8	AD
ETFB	AR
DFNB38	AR
PLA2G6	AR
ALAD	AR
SORT1	AD
PRPH	AD
CD40	AR
MMACHC	AR
OTC	XLR
NLGN3	XL
RPL21	AD
SOS1	AD
HMMR	AD
CLMP	AR
SDCCAG8	AR
GEFSP4	AD
ANK2	AD
SLC2A9	AD
SLC33A1	AD,AR
PNPLA2	AR
VEGFC	AD
PRMT7	AR
PARK7	AR
SLC35D1	AR
WNT1	AR
ARVD4	AD
CFAP44	AR
ARHGEF6	XLR
LIG4	AR
ZFPM2	AD
DA10	AD
PAURT1	AD
RP2	XL
ABAT	AR
CHST6	AR
CHMP1A	AR
SUMO1	U
RPS29	AD
AP3B2	AR
SOBP	AR
OPHLC	U
TTC19	AR
SQSTM1	AD,AR
IL1B	AD
GNPTAB	AR
CERS3	AR
DHS6S1	AD
TENM4	AD
DOCK7	AR
LMF1	AR
GP9	AR
HSPB1	AD
MAX	AD
GTDC2	AR
COCH	AR,AD
GDI1	XLD
B4GALT7	AR
BDMR	AD
MTPAP	AR
GAD1	AR
ENO3	AR
ATP6AP1	XLR
COG7	AR
CSF3R	AD,AR
PET100	AR
CACNA1S	AD
SPINK5	AR
TTC7A	AR
DAG1	AR
EIF2B3	AR
SALL4	AD
NR2E3	AR,AD
NDUFA2	AR
DPYS	AR
TAS2R38	AD
METTL13	AD
SCN3B	AD
THRA	AD
NRCLP3	AD
TBX18	AD
ATPLS	AD
COL27A1	AR
HYT3	U
MRE11	AR
DNM1	AD
NACC1	AD
NGF	AR
ALG13	XLD
CTAA1	AD
FLRT3	AD
KIF5A	AD
C3	AR
ENTPD1	AR
SLITRK6	AR
SNRPE	AD
ARMC9	AR
QRICH1	AD
SLC26A5	AR
EIF2AK4	AR
ZNF9	AD
CRADD	AR
PHF8	XLR
GLMN	AD
SEC23B	AR,AD
RDH11	AR
AMACR	AR
COL1A2	AD,AR
SON	AD
CYP26C1	AR
MFN2	AD,AR
OPA3	AD,AR
OTSC4	AD
KAL1	XLR
GIF	AR
GGCX	AR
TANGO2	AR
RNU4ATAC	AR
PPP3CA	AD
P4HA2	AD
POMT1	AR
UBE3A	AD
VDR	AR,AD
ACADS	AR
DCX	XL
FASL	AD
AFF4	AD
PIGS	AR
MMAB	AR
CARD11	AD,AR
AKT2	AD
TMPRSS3	AR
PLD1	AR
PTPRO	AR
PGR	AR
HNMT	AD,AR
SPECC1L	AD
RELA	AD
TEX15	AR
SRD5A3	AR
DYN2CH1	AR
AFP	AR,AD
IMPAD1	AR
FTCD	AR
GBA	AD,AR
IL7	AR
ZAP70	AR
KDM5C	XLR
SLC46A1	AR
ERCC5	AR
ALK1	AD
ALG9	AR
SPTLC2	AD
TNFRSF13C	AR
ASS1	AR
FOXC1	AD
CCDC8	AR
CSF2RB	AR
NOG	AD
DIH2	AR
MRX84	XLR
LAMC3	AR
KRT81	AD
TCPT	U
PIK3CD	AD
EXTL3	AR
HYAL1	AR
FRRS1L	AR
STAT1	AR,AD
BBS5	AR
ESRRB	AR
UBE2A	XLR
NEK9	AR
POLD1	AD
RCBTB1	AR
COQ8B	AR
ARL2BP	AR
MAP2K2	AD
RAPSN	AR
ITGB6	AR
NDUFA9	AR
RIPOR2	AR
RPS23	AD
ACOX2	AR
APOB	AR,AD
CKAP2L	AR
KDM6A	XLD
DOCK6	AR
OSTM1	AR
FAM46A	AR
CFTR	AR,AD
ARIX	AR
LAP	AD
CYP24A1	AR
APRT	AR
SOHLH1	AD,AR
GHR	AR,AD
ATP1A1	AD
POROK6	AD
DHMN1	AD
COL9A2	AR,AD
GATAD2B	AD
GAS8	AR
NRAS	AD
SLC10A2	AR
NOP10	AR
MROS	AD
MME	AD,AR
DFNB85	AR
TNFAIP3	AD
DNM1L	AD
EGI	AD
DFNB55	AR
NUP85	AR
G6PT1	AR
RTN4R	AD
SLC26A3	AR
EVC2	AD,AR
CAMTA1	AD
NDUFS3	AR
RUSC2	AR
PCYT1A	AR
NF2	AD
PITPNM3	AD
PRSS56	AR
CFAP69	AR
COL11A1	AR,AD
PSEN2	AD
KERA	AR
OAT	AR
TGM5	AR
EPRPDC	AR
PPP1R15B	AR
PLEC1	AD,AR
THBD	AD
BMPR1B	AD,AR
HSN1B	AD
DSPP	AD
CLDN1	AR
PRPH2	AD
TUBB2B	AD
AKR1D1	AR
BRDT	AR
CPS1	AR
SLC40A1	AD
FTH1	AD
LMBR1	AD,AR
BED	XLR
MVD	AD
SLCO2A1	AR
FANCI	AR
DYT7	AD
HMGA1	AD
ALDOB	AR
ZFP57	AD
HYT2	U
SLC6A4	AD
CCBE1	AR
KLHL24	AD
KDM5B	AR
FGF16	XLR
MPI	AR
EOE1	U
TMEM67	AR
ALX3	AR
EPHX1	AR
DNAI1	AR
MIR2861	AD
CYP2D6	AR
FGF23	AD,AR
CD19	AR
NDUFB11	AR,XLD
PPP1CB	AD
CRYGD	AD
ADRB3	AD
NEK1	AR,AD
FLT4	AD
